customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5754-BHGHM,Male,0,No,No,9,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.03,542.55,No
1794-OLONG,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,99.52,1304.84,Yes
5313-ETJSR,Female,0,Yes,No,21,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.95,1533.84,No
9861-YXJBF,Female,0,Yes,No,29,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),76.49,2244.43,Yes
8519-CSEGG,Female,0,No,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,68.26,4573.87,No
3400-KWGFF,Male,0,Yes,Yes,23,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,53.26,1208.56,No
8500-PMBSS,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.09,433.62,No
8826-RYFBS,Female,1,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.76,3515.12,No
1153-FTWVO,Male,1,No,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.24,3056.74,No
7277-CKHYV,Male,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.76,3268.58,Yes
1945-QSSXU,Male,0,No,Yes,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.96,1688.1,No
3886-EZPFN,Male,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),30.04,446.41,No
2657-TBYRR,Female,0,No,No,56,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.46,3692.2,No
9428-LCVGA,Male,1,No,No,12,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,52.57,647.07,No
9356-UADZA,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.89,503.04,No
1140-NOQLG,Male,0,No,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,867.5,No
3038-SWCRZ,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,55.52,1739.89,No
8523-ZCLWL,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),86.93,1050.24,No
3030-BHNEC,Male,0,Yes,No,39,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,48.09,1862.82,Yes
1617-GKOBE,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.71,1280.01,Yes
5458-HMKQO,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),86.8,3527.61,No
8154-PSMWV,Female,0,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),61.51,791.29,No
8971-KRRJQ,Male,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.25,868.01,No
8197-YNGJC,Female,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,83.73,6068.28,No
1093-SGECY,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,876.02,Yes
3550-ZVFNG,Female,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.63,1681.6,No
7785-KUCIH,Male,0,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.2,681.08,No
6593-KRAOD,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),80.16,2219.67,No
9010-RWOCG,Female,0,No,No,34,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,57.3,1932.96,Yes
9294-QVTXP,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.72,301.07,Yes
9295-CTOAJ,Male,0,Yes,No,17,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),59.69,1007.72,Yes
7785-GNPOG,Female,0,Yes,No,24,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.31,1789.12,No
4436-YJIIF,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.75,284.26,Yes
5599-YLWTT,Male,1,No,Yes,31,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),68.24,2101.72,No
2389-TGHHH,Male,1,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.72,2289.51,Yes
1001-NJRRR,Male,1,No,No,20,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),88.01,1757.37,Yes
5623-TETET,Male,0,Yes,Yes,40,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.94,2834.49,Yes
7495-JQMQR,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.12,1491.34,Yes
5044-QOZLJ,Male,1,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.47,1404.65,Yes
8445-JKFAF,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.42,1341.05,No
4775-EGVLL,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,30.73,846.42,No
9710-BAWYR,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.13,479.73,Yes
5715-GSVCJ,Male,0,Yes,No,60,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,66.52,3993.33,No
6690-KEBHN,Male,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.73,1961.13,Yes
1999-WFAXA,Female,0,No,Yes,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),102.23,1013.81,Yes
6479-KRXJL,Female,0,Yes,No,20,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),49.85,964.63,Yes
9335-EPXLF,Female,0,No,Yes,16,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),53.81,879.6,No
7590-EASJY,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.2,3149.95,No
5734-NYUCF,Female,0,No,No,58,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,72.76,4174.55,No
1836-QRLEI,Female,1,No,Yes,31,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.52,2783.06,Yes
7707-ICAVO,Female,0,Yes,No,19,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.19,1319.65,No
7153-NGDZE,Female,0,No,No,3,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.71,251.4,No
2075-PCQMF,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,107.46,5926.44,No
5452-PKQEF,Male,1,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,33.33,259.22,Yes
3420-AUJQC,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.45,1947.53,No
8227-BQDBE,Male,0,Yes,No,25,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,53.01,1360.91,No
1955-ZAZDG,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),81.63,1111.73,No
7433-AUVPV,Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),79.96,1988.37,Yes
2201-PWVXF,Female,0,No,Yes,18,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),76.75,1392.32,No
6161-BGUQC,Female,0,No,Yes,25,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,91.96,2298.69,No
5371-LBGQS,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),91.33,452.17,Yes
9651-INBUD,Female,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.51,4498.93,No
6435-SUPVQ,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.86,1170.24,No
4201-QSHXT,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.34,3003.36,No
7091-YWRBS,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.51,859.45,No
2623-JYCYL,Female,0,No,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),105.04,4323.54,Yes
3823-EKJCW,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.69,1310.59,No
1168-LFSPU,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.69,1137.69,No
9630-XNDRJ,Male,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.36,1720.71,No
6137-LSHAN,Male,0,No,No,40,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,59.37,2395.87,No
7582-FNBIL,Male,0,No,No,43,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),63.67,2743.06,No
6217-SGGJQ,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,92.83,3593.95,No
4501-KTFHS,Female,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),99.54,2169.82,No
7687-SXXXQ,Male,0,Yes,Yes,43,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,91.77,3964.17,No
3039-XRLIW,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.25,74.88,No
8087-RPPDW,Male,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),102.37,4217.01,Yes
4541-GAXWT,Male,0,No,No,16,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,61.19,948.6,No
5062-HZWHJ,Female,1,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,93.75,2128.16,Yes
3200-UNNJS,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.57,641.26,No
7520-PITPT,Female,0,No,No,26,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),72.81,1883.06,Yes
7918-KUFOS,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.59,173.54,No
4214-FXJNP,Female,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.6,454.06,No
7764-KYCHC,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.26,2845.31,No
2857-UNTUV,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),72.63,939.17,Yes
3261-BRAIC,Male,0,Yes,No,32,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,50.86,1648.43,No
3305-DPVAI,Female,1,No,No,59,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,67.0,3960.82,Yes
8480-HFTRP,Female,1,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,93.44,2355.11,No
4207-WDCOF,Female,0,Yes,No,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.87,1131.09,No
8166-ARWKC,Female,1,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.1,246.31,Yes
8167-QRZZN,Male,0,No,No,45,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),72.96,3290.51,No
3232-GGNZX,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.09,87.79,Yes
6774-LLHPI,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.02,571.47,No
8841-NXXPE,Male,1,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.19,626.94,No
9964-KMCQY,Male,1,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.33,449.57,Yes
6681-NLNZR,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.47,807.37,Yes
6203-BGOJO,Female,0,Yes,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.18,92.88,No
2872-KBURY,Female,1,No,No,13,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.49,825.64,Yes
3728-QQQPT,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,96.03,1644.13,No
7936-HWOAS,Female,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),29.56,195.99,No
8208-EPMPV,Female,0,No,No,14,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),55.48,771.35,No
9588-FZTQE,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.46,367.83,No
8548-QAEEG,Female,0,No,No,9,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),59.32,549.28,No
6393-FBMJU,Male,0,Yes,No,68,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.7,5095.78,Yes
5019-KZUBH,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.98,2550.45,Yes
1975-YJENX,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.48,468.33,No
3546-DTPXO,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,82.05,3714.14,No
8304-RDSXD,Female,0,No,No,70,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),77.11,5383.24,No
1392-AATSC,Male,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),84.36,6057.62,Yes
2225-LRNJJ,Male,1,No,Yes,45,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,95.85,4314.24,Yes
4985-XAOHZ,Female,0,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),54.46,2685.8,No
7242-RIPUO,Male,0,No,No,12,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),65.55,751.25,No
7845-EMVTG,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.97,1954.81,Yes
6743-GYVPM,Female,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),65.39,527.61,No
9976-ILMZI,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.06,992.14,No
7404-GADZD,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.24,252.76,No
3063-EVDFZ,Male,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),93.5,2149.36,No
9216-HQRRZ,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),97.14,3493.29,Yes
6112-LYYAW,Male,0,No,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.12,6871.95,No
1830-LKMCY,Male,0,Yes,No,18,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,62.25,1148.44,No
1834-QYMJQ,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,81.36,2103.47,No
1254-CMVFN,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.75,886.73,No
9794-JTPRM,Female,0,Yes,No,63,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,51.0,3221.07,No
6353-FJEFG,Male,1,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,101.75,5188.57,No
9202-PYLLW,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.88,991.66,No
7227-ZEPFI,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.41,677.72,No
1436-WPRSL,Male,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,90.67,3907.83,No
6505-ZJLNR,Male,0,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),51.09,946.05,Yes
9484-PNMUB,Male,0,No,Yes,36,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),62.52,2310.38,No
6202-PGUGP,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,89.85,802.15,Yes
1088-FRAAZ,Female,0,Yes,Yes,30,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),37.13,1134.32,Yes
7029-FFDLR,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,96.65,1539.75,Yes
1265-CCHVW,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,92.27,3315.05,Yes
5416-ROYUT,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,50.33,1935.23,No
4274-MYTYJ,Male,0,No,No,19,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,63.6,1186.75,No
3543-UCBFK,Female,0,No,Yes,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,90.55,6507.85,No
8196-CZAKM,Male,0,No,No,21,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),77.27,1594.54,No
9689-OROTT,Male,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,96.25,1443.16,No
3751-TGQHM,Male,0,No,Yes,32,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.31,2555.26,No
8503-YJNFT,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,82.12,1573.7,No
6087-GFQUX,Male,1,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Mailed check,103.45,1865.97,No
6022-HLZYD,Female,0,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.64,742.95,No
7409-FGUHC,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.28,407.3,No
4453-UAMVR,Male,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.82,2128.09,No
8374-GOYCZ,Female,0,No,Yes,47,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,70.7,3312.79,No
5291-DCEYK,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.61,296.51,No
1321-PYJRG,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.6,421.96,Yes
1830-GUFXA,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,30.33,445.03,No
8676-KMLAU,Female,1,No,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.62,1504.43,No
